fact_id,source_id,publisher,doc_type,species,substance,scientific_name,toxic_part,threshold_type,dose,unit,max_value,basis,life_stage,feeding_level,triage_level,effect,signs,onset,escalation_conditions,quote,locator,accessed_at,citation,extracted_by,note
F-063-006,S-063,AAHA,toxicity_food,dog,꼬치(나무·금속 스큐어),,,,,,,,,NEVER,,입·목·장 천공 손상,,,,,5. Skewers 절,2026-07-31,,ohb,식품이 아니라 조리 도구지만 바비큐 상황의 섭취 위험 항목이라 toxicity_food 로 두었다(팀장 확인).
F-063-007,S-063,AAHA,toxicity_food,dog,알코올,,,,,,,,,NEVER,,"중독, 중증 시 사망",구토|설사|호흡곤란|떨림,,,,6. Alcohol 절,2026-07-31,,ohb,"원문 ""Even small amounts of alcohol can be dangerous"" — 소량도 위험하다고만 하고 ""안전량 없음""이라는 표현은 쓰지 않아 threshold_type 을 비웠다."
F-063-008,S-063,AAHA,toxicity_food,dog,뼈(익힌 것·생것),,,,,,,,,NEVER,,"구강·인후·장관 손상, 생뼈는 세균 감염·질식",,,,,7. Bones 절,2026-07-31,,ohb,"원문은 생뼈가 덜 부서지지만(""less brittle"") 세균 감염·질식 위험이 있다고 한다."
F-063-009,S-063,AAHA,toxicity_food,dog,지방 많은 고기·비계,,,,,,,,,NEVER,,위장관 장애 및 췌장염,구토|설사|복통,,,,8. Fatty meats and trimmings 절,2026-07-31,,ohb,"원문은 양념 없는 살코기 소량은 간식으로 괜찮다(""a small piece of unseasoned lean meat may be a nice treat"")고 구분한다 — NEVER 는 지방육·비계에 한정된다."
F-063-010,S-063,AAHA,toxicity_food,dog,마카다미아,,,,,,,,,NEVER,,중독,쇠약|기력 저하|구토|떨림|고체온,,,,9. Macadamia nuts 절,2026-07-31,,ohb,"원문 ""The exact toxin is unknown, but a small amount can cause severe illness"" — ""small amount""에 수치가 없어 dose 를 비웠다."
F-063-011,S-063,AAHA,toxicity_food,dog,짠 과자(감자칩·프레첼 등),,,,,,,,,NEVER,,나트륨 중독,구토|설사|떨림|체온 상승|발작,,,,10. Salty snacks 절,2026-07-31,,ohb,염분 함량 수치는 원문에 없다.
F-063-012,S-063,AAHA,emergency,dog,바비큐 위험 식품 섭취 의심,,,,,,,,,,CALL_NOW,,,,손님이 모르고 위험 식품을 줬을 때|쓰레기통을 뒤져 먹었을 때,,맺음 문단,2026-07-31,,ohb,"원문 ""Should a guest unknowingly share a dangerous food with your pet, or your four-legged pal dives into the trash, contact your AAHA-accredited veterinarian for help"" → 행동 지시."
F-053-001,S-053,WSAVA 세계소동물수의사협회,nutrition,dog,간식 총량(1일 섭취 열량 대비),,,,,%,10,1일 총 섭취 열량,,,,,,,,,"""Developing healthy treating habits"" 절 · ""How many treats can I feed?"" 절",2026-07-31,,ohb,"원문 ""Treats should always make up less than 10% of a dog's daily calorie intake"". 상한이라 dose 가 아니라 max_value 에 넣었다(그래서 unit 만 있고 dose 가 없다는 WARN 이 뜬다). ⚠ 같은 절의 체중별 간식 칼로리 표(2 kg=14 … 45 kg=146)는 스냅샷 주석이 PDF 텍스트 추출 오류로 판정(6-40 kg 구간 32 반복)하고 적재를 금지해 행으로 만들지 않았다 — 원본 PDF 재추출 필요."
F-053-002,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,뼈(익힌 것·생것),,,,,,,,,NEVER,,구강·소화관 손상,,,,,"""Unsafe treats"" 절",2026-07-31,,ohb,"원문 ""Bones (cooked and raw) can be very dangerous and cause significant damage if chewed and/or ingested by dogs""."
F-053-003,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,지나치게 단단한 츄(사슴뿔·발굽 등)·날카로운 모서리 간식,,,,,,,,,NEVER,,치아 파절·구강 외상,,,,,"""Unsafe treats"" 절",2026-07-31,,ohb,"원문은 ""should be avoided"" 라고만 하고 구체적 손상 기전을 적지 않았다 — effect 는 같은 절 ""obesity, trauma, obstruction and even death"" 중 외상에 해당하는 부분에서 좁혀 적었다. 팀장 확인."
F-053-004,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,비가공 생 동물성 간식(돼지 귀 등),,,,,,,,,NEVER,,병원체 전파 위험,,,,,"""Unsafe treats"" 절",2026-07-31,,ohb,"원문 ""Unprocessed, raw animal-based treats, for example, contaminated pigs' ears, are a risk of pathogen transmission""."
F-053-005,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,사람 음식·식탁 남은 음식,,,,,,,,,CAUTION,,,,,,,"""Unsafe treats"" 절",2026-07-31,,ohb,"원문 ""can be unhealthy and potentially dangerous to dogs"" — 금지가 아니라 주의라 CAUTION."
F-053-006,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,초콜릿(테오브로민),,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Chocolate)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-007,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,마카다미아,,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Macadamia nuts)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-008,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,양파·리크·샬롯·마늘·차이브(알리움류),,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Onions, leeks, shallots, garlic, chives)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-009,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,포도·건포도·커런트·설타나,,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Grapes, raisins, currants and sultanas)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-010,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,자일리톨,,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Xylitol (sweetener))",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-011,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,알코올·생 이스트 반죽,,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Alcohol and raw yeast dough)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-012,S-053,WSAVA 세계소동물수의사협회,toxicity_food,dog,카페인 음료(커피·차·에너지드링크),,,,,,,,,NEVER,,,,,,,"""Unsafe treats"" 절 — Toxic food ingredients 목록 (Caffeinated drinks, including coffee, tea and energy drinks)",2026-07-31,,ohb,원문은 성분 이름만 나열하고 증상·용량은 적지 않는다.
F-053-013,S-053,WSAVA 세계소동물수의사협회,nutrition,dog,고열량 간식·츄(껌뼈·말린 돼지 귀 등),,,,,,,,,,,,,,,,에너지 밀도 표 (Food / Measure / Calories),2026-07-31,,ohb,"원문 표: 껌뼈(rawhide bone) 6.7oz/190g 700 kcal · 말린 돼지 귀 2oz/56g 242 kcal · 트라이프 스틱 1oz/28g 217 kcal · 체다치즈 1oz/28g 120 kcal · 땅콩버터 1큰술 81 kcal · 다이제스티브 비스킷 1개 75 kcal · 살코기 소고기 1oz 64 kcal · 칠면조 가슴살 1oz 50 kcal · 닭가슴살 1oz 47 kcal · 햄 1oz 46 kcal. 원문은 ""consuming just one of these in the specified quantity could exceed their maximum recommended daily calorie intake from treats"" 라고만 하고 급여 상한을 정하지 않는다. 수치를 dose 나 max_value 에 넣으면 nutrition 템플릿이 권장량·허용 상한으로 출력해 뜻이 뒤집히므로 note 에만 남겼다 — 팀장 확인."
F-064-001,S-064,American Kennel Club,toxicity_food,dog,사과,,씨|심,,,,,,,SAFE,,,,,,,"""Fruits Dogs Can Eat"" — Apples",2026-07-31,,ohb,"원문 ""Just be sure to remove the seeds and core first"". 노령견 간식으로 적합하다고 기술."
F-064-002,S-064,American Kennel Club,toxicity_food,dog,수박,,껍질|씨,,,,,,,SAFE,,껍질·씨 섭취 시 장 폐색,,,,,"""Fruits Dogs Can Eat"" — Watermelon",2026-07-31,,ohb,"원문 ""remove the rind and seeds first, as they can cause intestinal blockage"". 과육은 안전. 92% 가 수분이라는 서술이 있으나 급여 기준이 아니라 옮기지 않았다."
F-064-003,S-064,American Kennel Club,toxicity_food,dog,라즈베리,,,,,oz,8,,,SAFE,,,,,,,"""Fruits Dogs Can Eat"" — Raspberries",2026-07-31,,ohb,"원문 ""Raspberries contain small, naturally occurring amounts of xylitol, so limit your dog to no more than 8 ounces of fresh or frozen raspberries"" — 급여 상한이라 dose 가 아니라 max_value 에 넣었고 단위는 원문 그대로 oz 다(환산하지 않음). ⚠ toxicity_food 템플릿은 max_value 를 출력하지 않아 이 상한이 문장에 반영되지 않는다 — 팀장 확인."
F-064-004,S-064,American Kennel Club,toxicity_food,dog,호박(순수 퓨레·구운 호박),,,,,,,,,SAFE,,설사·변비 완화,,,,,"""Fruits Dogs Can Eat"" — Pumpkin",2026-07-31,,ohb,"원문 ""always choose 100% pumpkin puree"" — 파이 필링 등 가당 제품은 대상이 아니다."
F-064-005,S-064,American Kennel Club,toxicity_food,dog,당근,,,,,,,,,SAFE,,,,,,,"""Vegetables Dogs Can Eat"" — Carrots",2026-07-31,,ohb,저열량·고섬유 간식으로 기술. 급여량 수치는 없다.
F-064-006,S-064,American Kennel Club,toxicity_food,dog,복숭아,,씨,,,,,,,SAFE,,씨에 시안화물 함유,,,,,"""Fruits Dogs Can Eat"" — Peaches",2026-07-31,,ohb,"원문 ""the pit contains cyanide"" · ""cut the flesh away from the peach pit"". 과육은 안전, 시럽에 절인 통조림은 피하라고 기술. 시안화물 함량 수치는 없다."
F-064-007,S-064,American Kennel Club,toxicity_food,dog,망고,,씨,,,,,,,SAFE,,씨에 소량의 시안화물 함유 및 질식 위험,,,,,"""Fruits Dogs Can Eat"" — Mango",2026-07-31,,ohb,"원문 ""remove the hard pit first, as it contains small amounts of cyanide and can become a choking hazard"". 당분이 높아 간헐적 간식으로만."
F-064-008,S-064,American Kennel Club,toxicity_food,dog,브로콜리,,,,,,,,,CAUTION,,"이소티오시아네이트에 의한 위장 자극, 단단한 줄기는 식도 폐색",,,,,"""Vegetables Dogs Can Eat"" — Broccoli",2026-07-31,,ohb,"원문 ""safe for dogs to eat in small amounts, and is best served as an occasional treat"" + 위장 자극·식도 폐색 경고 → SAFE 가 아니라 CAUTION 으로 잡았다(팀장 확인). 원문은 익혀서 주기를 권한다."
F-064-009,S-064,American Kennel Club,toxicity_food,dog,시금치,,,,,,,,,CAUTION,,옥살산에 의한 칼슘 흡수 저해 및 신장 손상 가능,,,,,"""Vegetables Dogs Can Eat"" — Spinach",2026-07-31,,ohb,"원문은 ""Dogs can eat spinach, but it's not one of the top vegetables"" 라며 ""a very large amount"" 이라야 문제가 된다고 한다 — 수치는 없다. 권장이 약해 CAUTION."
F-064-010,S-064,American Kennel Club,toxicity_food,dog,토마토,,녹색 부위|잎|줄기,,,,,,,CAUTION,,솔라닌 중독,,,,,"""Fruits Dogs Should Avoid"" — Tomatoes",2026-07-31,,ohb,"원문은 익은 과육은 대체로 안전(""the ripened flesh ... is generally safe"")하고 다량의 녹색 부위를 먹어야 문제가 된다고 하면서도 ""better to skip tomatoes all together"" 라고 권한다. 등급이 갈리는 항목이라 CAUTION 으로 두고 toxic_part 로 부위를 남겼다 — 팀장 확인."
F-064-011,S-064,American Kennel Club,toxicity_food,dog,아보카도,,씨|껍질|잎|과육,,,,,,,NEVER,,"퍼신에 의한 구토·설사, 고지방으로 인한 위장관 장애·췌장염",구토|설사,,,,"""Fruits Dogs Should Avoid"" — Avocado",2026-07-31,,ohb,"원문 ""The pit, skin, and leaves ... contain persin"" 이고 과육은 퍼신이 적지만 ""still can be too much for dogs to handle"" 라 과육도 toxic_part 에 포함했다."
F-064-012,S-064,American Kennel Club,toxicity_food,dog,체리,,씨|줄기|잎,,,,,,,NEVER,CALL_NOW,시안화물 중독(세포 산소 운반 장애),동공 확대|호흡곤란|잇몸 발적,,,,"""Fruits Dogs Should Avoid"" — Cherries",2026-07-31,,ohb,"원문 ""these may be signs of cyanide poisoning, which is a veterinary emergency"" — ""응급""이라는 판정은 있으나 ""바로 응급실로""라는 행동 지시 문장은 없어 EMERGENCY 대신 CALL_NOW 로 낮췄다. 등급 판정이 애매한 행 — 팀장 확인. 씨를 둘러싼 과육은 예외라고 기술."
F-064-013,S-064,American Kennel Club,toxicity_food,dog,포도·건포도,,,,,,,,,NEVER,CALL_NOW,급성 신부전,,,,,"""Fruits Dogs Should Avoid"" — Grapes",2026-07-31,,ohb,"원문 ""If you think your dog has eaten grapes, call your veterinarian"" → CALL_NOW. 품종·성별·연령과 무관하게 독성이 있다고 기술하며 수치는 없다."
F-064-014,S-064,American Kennel Club,toxicity_food,dog,양파(리크·차이브 포함),,,,,,,,,NEVER,CALL_NOW,적혈구 파괴,구토|설사|복통|메스꺼움,,,,"""Vegetables Dogs Should Avoid"" — Onions",2026-07-31,,ohb,"원문 ""Dogs should never eat onions. If you think your dog has eaten onions, call your veterinarian"" → CALL_NOW. 아키타·시바견 등 일본 견종에서 더 심각하다고 기술."
F-064-015,S-064,American Kennel Club,toxicity_food,dog,야생 버섯,,,,,,,,,NEVER,,"중증 중독, 사망 가능",,,,,"""Vegetables Dogs Should Avoid"" — Mushrooms",2026-07-31,,ohb,"원문은 전 세계 5만 종 중 50-100 종이 독성으로 알려져 있다고 하고, 세척한 시판 식용 버섯은 대체로 무방(""generally fine"")하다고 구분한다 — NEVER 는 야생 버섯에 한정된다. 50-100 / 50,000 은 종 수이지 용량이 아니라 dose 에 넣지 않았다."
F-080-001,S-080,PetMD (상업),symptom,dog,강박장애(CCD),,,,,,,,,,VISIT_SOON,,앞발·다리 핥기·씹기|꼬리 쫓기·제자리 돌기|서성임·원 그리며 걷기·울타리 달리기|허공 물기(파리 물기)|빛·그림자 쫓기·응시|표면 강박 핥기|옆구리·천 빨기,6-24개월령,반복 행동이 매일 나타나거나 악화될 때|수면·식욕·산책·훈련·휴식을 방해할 때|자해(출혈·부종·분비물·개방창)가 있을 때|천·돌·플라스틱 등 이물을 삼켰을 때|허탈·심한 혼돈·발작 유사 증상이 동반될 때|강박 행동 때문에 먹거나 마시거나 쉬지 못할 때,,"""What Is Canine Compulsive Disorder?"" · ""Symptoms"" · ""When To Call Your Vet"" 절",2026-07-31,,ohb,"원문 ""Contact your veterinarian if repetitive behavior occurs daily or worsens"" → VISIT_SOON. onset 은 발병 연령(""CCD typically begins between 6-24 months of age"")이지 섭취 후 발현 시각이 아니다 — 다른 행의 onset 과 의미가 달라 템플릿 출력(""증상은 … 이내에 나타난다"")이 어색할 수 있다, 팀장 확인. 수의행동학 진료견의 2-5%가 CCD 진단을 받는다는 유병률 수치가 있으나 용량이 아니라 dose 에 넣지 않았다."
F-080-002,S-080,PetMD (상업),symptom,dog,앞발·다리 강박 핥기·씹기,,,,,,,,,,VISIT_SOON,,지단부 핥음 피부염(통증성 감염 궤양),,반복 행동이 매일 나타나거나 악화될 때|수면·식욕·산책·훈련·휴식을 방해할 때|자해(출혈·부종·분비물·개방창)가 있을 때|천·돌·플라스틱 등 이물을 삼켰을 때|허탈·심한 혼돈·발작 유사 증상이 동반될 때|강박 행동 때문에 먹거나 마시거나 쉬지 못할 때,,"""Symptoms of Canine Compulsive Disorder"" 절 — Licking or chewing a paw or leg",2026-07-31,,ohb,"""When To Call Your Vet"" 절의 진료 기준을 개별 행동 행에도 같이 실었다 — 원문은 CCD 전반에 대해 한 번만 제시한다."
F-080-003,S-080,PetMD (상업),symptom,dog,꼬리 쫓기·제자리 돌기,,,,,,,,,,VISIT_SOON,,,,반복 행동이 매일 나타나거나 악화될 때|수면·식욕·산책·훈련·휴식을 방해할 때|자해(출혈·부종·분비물·개방창)가 있을 때|천·돌·플라스틱 등 이물을 삼켰을 때|허탈·심한 혼돈·발작 유사 증상이 동반될 때|강박 행동 때문에 먹거나 마시거나 쉬지 못할 때,,"""Symptoms of Canine Compulsive Disorder"" 절 — Tail chasing or spinning",2026-07-31,,ohb,"""When To Call Your Vet"" 절의 진료 기준을 개별 행동 행에도 같이 실었다 — 원문은 CCD 전반에 대해 한 번만 제시한다."
F-080-004,S-080,PetMD (상업),symptom,dog,서성임·원 그리며 걷기·울타리 달리기,,,,,,,,,,VISIT_SOON,,,,반복 행동이 매일 나타나거나 악화될 때|수면·식욕·산책·훈련·휴식을 방해할 때|자해(출혈·부종·분비물·개방창)가 있을 때|천·돌·플라스틱 등 이물을 삼켰을 때|허탈·심한 혼돈·발작 유사 증상이 동반될 때|강박 행동 때문에 먹거나 마시거나 쉬지 못할 때,,"""Symptoms of Canine Compulsive Disorder"" 절 — Pacing, circling, or fence running",2026-07-31,,ohb,"""When To Call Your Vet"" 절의 진료 기준을 개별 행동 행에도 같이 실었다 — 원문은 CCD 전반에 대해 한 번만 제시한다."
